A._A._Attanasio
Alf_Prøysen
Alfred_Ainger
Alfred_Austin
Alfred_Bailey
Alfred_Bester
Alfred_Corn
Alfred_Döblin
Alfred_Jarry
Alfred_Lichtenstein_(writer)
Alfred_Lord_Tennyson
Alfred_Neobard_Palmer
Alfred_Neumann_(writer)
Alfred_Noyes
Alfred_Nutt
Alfredo_Bracchi
Alfredo_Bryce
Alfredo_d'Escragnolle_Taunay_Viscount_of_Taunay
Alfredo_Pareja_Diezcanseco
Alfred_Richard_Allinson
Alfred_Wainwright
Alfred_Williams_(poet)
Alfred_Yuson
Algernon_Blackwood
Algernon_Charles_Swinburne
Algis_Budrys
Alhaji_Alieu_Ebrima_Cham_Joof
Ali-Akbar_Dehkhoda
Alice_Borchardt
Alice_Chetwynd_Ley
Alice_Dalgliesh
Alice_Dayrell_Caldeira_Brant
Alice_Dinnean
Alice_French
Alice_Fulton
Alice_Goodman
Alice_Harriman
Alice_Hoffman
Alice_McDermott
Alice_Munro
Alice_Nutter_(writer)
Alice_Perrers
Alice_Randall
Alice_Sebold
Alice_Walker
Alicia_Erian
Alicia_Ostriker
Alicia_Ramsey
Alikhan_Bokeikhanov
Ali_Liebegott
Aline_Brosh_McKenna
Alisa_Valdes
Ali-Shir_Nava'i
Ali_Smith
Alison_Bechdel
Alison_Croggon
Alison_Goodman
Alison_Weir
Ali_Sparkes
Alissa_York
Alistair_Campbell_(poet)
Alistair_MacLeod
Alix_Kates_Shulman
A._L._Kennedy
Allan_Bérubé
Allan_Cole
Allan_Loeb
Allan_MacKinnon
Allan_Manings
Allan_Prior
Allan_Ramsay_(poet)
Allan_Scott_(American_screenwriter)
Allan_Sealy
Allegra_Goodman
Allegra_Huston
Allen_Carr
Allen_Ginsberg
Allen_Steele
Allen_Tate
Allen_Varney
Allen_Young_(writer)
Allison_Burnett
Allison_Davis
Allison_DuBois
Ally_Carter
Alma_Denny
Al_Mahmud
Al-Maqrizi
Alma_Routsong
Almeida_Garrett
Alois_Jirásek
Alojz_Gradnik
Alojz_Rebula
Alphonse_Daudet
Alphonse_de_Châteaubriant
Alphonse_de_Lamartine
A._L._Rowse
Al_Sarrantonio
Al_Schwartz_(writer)
Al._T._Stamatiad
Aluísio_Azevedo
Alun_Richards
Alurista
Alvarenga_Peixoto
Álvaro_Cunqueiro
Álvaro_de_Campos
Álvaro_Mutis
Alvin_Pang
Alyson_Noël
Ama_Ata_Aidoo
Amado_Nervo
Amalie_Skram
Amanda_Brunker
Amanda_Filipacchi
Amanda_Hocking
Amanda_Lohrey
Amanda_Marcotte
Amanda_McKittrick_Ros
Amanda_Stewart
Ambrose_Bebb
Ambrose_Bierce
A._M._Dellamonica
Amedeo_Benedetti_(writer)
Ameen_Rihani
Amelia_Atwater-Rhodes
Amelia_Rosselli
Amélie_Nothomb
A._Merritt
A._M._Homes
Aminata_Sow_Fall
Aminatta_Forna
Amin_Maalouf
Amir_Hamzah
Amiri_Baraka
Amish_Tripathi
Amitav_Ghosh
Amiya_Bhushan_Majumdar
Amjad_Jaimoukha
A._M._Klein
Amos_Oz
Amrita_Pritam
Amy_Dillwyn
Amy_Hempel
Amy_Holden_Jones
Amy_Lowell
Amy_Tan
Amy_Taubin
Amy_Wallace
Amy_Yamada
Ana_Castillo
Anaïs_Nin
Ana_Maria_Machado
Ananda_Chandra_Agarwala
Anand_(writer)
Anar_Rzayev
Anatol_E._Baconsky
Anatole_Broyard
Anatole_France
Anatoly_Kudryavitsky
Anatoly_Kuznetsov
Anatoly_Marienhof
Anatoly_Rybakov
Anbumani_Ramadoss
Anders_Abraham_Grafström
Anders_Fager
Anders_Jacobsson_and_Sören_Olsson
Andon_Zako_Çajupi
András_Fáy
Andrea_Ashworth
André_Aciman
Andrea_Dunbar
Andrea_Hairston
Andrea_Leone_Tottola
Andreas_Eschbach
Andreas_Gryphius
Andreas_Huyssen
Andrea_Zanzotto
André_Bjerke
André_Bormanis
André_Breton
André_Brink
André_Castelot
André_Chénier
Andre_Dubus
Andre_Dubus_III
Andrée_Chedid
André_Gide
Andrei_Amalrik
Andrei_Bitov
Andrei_Voznesensky
Andrejs_Upīts
André_Malraux
Andre_Norton
André_Obey
André_Pieyre_de_Mandiargues
André_Roy_(writer)
Andrés_Caicedo
André_Schiffrin
André_Simon_(wine)
Andrew_Bennison
Andrew_Brown_(writer)
Andrew_Chaikin
Andrew_Clements
Andrew_Collins_(broadcaster)
Andrew_Davies_(writer)
Andrew_Fleming
Andrew_Glaze
Andrew_Godefroy
Andrew_Gross
Andrew_Harvey
Andrew_Heiskell
Andrew_Hodges
Andrew_J_McKiernan
Andrew_J._Offutt
Andrew_Klavan
Andrew_Lang
Andrew_Leonard
Andrew_Mango
Andrew_Marshall_(screenwriter)
Andrew_Martin_(novelist)
Andrew_Marvell
Andrew_Migliore
Andrew_Miller_(novelist)
Andrew_Motion
Andrew_Murray_(minister)
Andrew_Neiderman
Andrew_O'Connor_(writer)
Andrew_O'Hagan
Andrew_Porter_(music_critic)
Andrew_Revkin
Andrew_Robson
Andrew_Ross_Sorkin
Andrew_Sarris
Andrew_Upton
Andrew_Young_(poet)
Andrija_Kačić_Miošić
Andrija_Štampar
Andrus_Kivirähk
Andrzej_Kijowski
Andrzej_Sapkowski
Andrzej_Stasiuk
Andrzej_Szczypiorski
Andy_Breckman
Andy_Donato
Andy_Greenwald
Andy_Griffiths
Andy_Quan
Andy_Riley
Andy_Towle
Aneirin_Talfan_Davies
Angela_Brazil
Angela_Carter
Angela_Lambert
Angela_Rawlings
Angela_Steinmüller
Ángel_Ganivet
Angelico_Chavez
Angelo_F._Coniglio
Angelo_Maria_Bandini
Angelos_Sikelianos
Angharad_Tomos
Angie_Debo
Angie_Sage
Angus_Donald
Angus_Konstam
Angus_Oblong
Angus_Wilson
Anil_Dash
Anil_Gupta
Anisuzzaman
Anita_Augspurg
Anita_Brookner
Anita_Desai
Anita_Perez_Ferguson
Anita_Shreve
A._N._Krishna_Rao
A._N._Murthy_Rao
Anna_Akhmatova
Anna_Bartlett_Warner
Annabelle_Moore
Annabel_Lyon
Anna_de_Noailles
Anna_Gavalda
Anna_Godbersen
Anna_Goldsworthy
Anna_Lee_Walters
Anna_Maria_Hall
Annamarie_Jagose
Anna_Politkovskaya
Anna_Sewell
Ann_Bannon
Ann_Beattie
Ann_Biderman
Ann_C._Crispin
Ann_Charters
Ann_Cleeves
Anne_Barton
Anne_Bishop
Anne_Brontë
Anne_Carson
Anne-Cath._Vestly
Anne_Chislett
Anne_Conway_Viscountess_Conway
Anne_Desclos
Anne_Devlin_(writer)
Anne_Edwards
Anne_Enright
Anne_Fadiman
Anne_Fine
Anne_Frank
Anne_Gray_McCready
Anne_Hébert
Anne_H._Ehrlich
Anne_Holt
Anne_Killigrew
Anne_Lamott
Ann_Elder
Ann_Eliza_Bleecker
Anne_Marriott
Anne_Mather
Anne_McCaffrey
Anne_Parrish
Anne_Rice
Anne_Rivers_Siddons
Anne_Roiphe
Anne_Rundle
Anne_Sexton
Anne_Spencer
Anne_Spielberg
Anne_Stuart
Annette_Broadrick
Annette_Curtis_Klause
Annette_Kolb
Annette_von_Droste-Hülshoff
Anne_Waldman
Anne_Weale
Anne_Wharton
Anne_Wingate
Ann_Granger
Ann_Griffiths
Annie_Baker
Annie_Dillard
Annie_Finch
Annie_Hall_Cudlip
Annie_Leonard
Annie_M._G._Schmidt
Annie_Proulx
Annie_Russell
Annie_Shepherd_Swan
Ann_Ireland
Ann_Lady_Fanshawe
Ann_Major
Ann_Marie_Di_Mambro
Ann-Marie_MacDonald
Ann_Maxwell
Ann_M._Martin
Ann_Packer_(author)
Ann_Patchett
Ann_Radcliffe
Ann_Rule
Ann_Scott
Anosh_Irani
Antanas_Škėma
Antero_de_Quental
Anthony_Ackroyd
Anthony_Armstrong_(writer)
Anthony_Bell_(director)
Anthony_Browne_(author)
Anthony_Buckeridge
Anthony_Burgess
Anthony_Coldeway
Anthony_Cronin
Anthony_Eaton
Anthony_Horowitz
Anthony_Johnson_Showalter
Anthony_Ludovici
Anthony_Neilson
Anthony_Paul_Kelly
Anthony_Powell
Anthony_Price
Anthony_Saidy
Anthony_Shaffer_(writer)
Anthony_Simmons_(writer)
Anthony_Slide
Antoine_Blondin
Antoine_Danchet
Antoine_de_Rivarol
Antoine_de_Saint-Exupéry
Antoine_Fabre_d'Olivet
Antoine_Furetière
Antoine_Houdar_de_la_Motte
Antoine_Ó_Raifteiri
Antoinette_Henriette_Clémence_Robert
Anton_Antonov-Ovseyenko
Anton_Bacalbașa
Anton_Chekhov
Antonella_Gambotto-Burke
Anton_Gill
Antonia_Fraser
Antonieta_Rivas_Mercado
Antoni_Lange
Antoni_Malczewski
Antoni_Maria_Alcover_i_Sureda
Anton_Ingolič
Antonio_de_Herrera_y_Tordesillas
Antonio_Fogazzaro
Antonio_Gamoneda
António_Gomes_Leal
Antonio_Machado
Antonio_Muñoz_Molina
Antonio_Skármeta
Antonio_Somma
Antonio_Tabucchi
Antoni_Słonimski
Anton_Koolhaas
Anton_Makarenko
Anton_Myrer
Anton_Pann
Anton_Rønneberg
Anton_Vodnik
Antony_Beevor
Antony_C._Sutton
Antony_Preston
Antun_Branko_Šimić
Anu_Garg
Anuradha_Sharma_Pujari
Anusree_Roy
Anwar_Maqsood_Hameedi
Anya_Reiss
Anya_Seton
Anzia_Yezierska
Aonghas_MacNeacail
Apollo_Korzeniowski
Apollon_Maykov
Apostolos_Doxiadis
Apuleius
A._P._Younger
Arab_Shamilov
Arai_Hakuseki
A._R._Ammons
Aram_Saroyan
Aravind_Adiga
Archibald_Alison_(author)
Archibald_Clavering_Gunter
Archibald_Lampman
Archibald_Thomas_Pechey
Archpoet
Ardath_Mayhar
Ariane_Sherine
Arianna_Huffington
Ariel_Levy
Arifin_C._Noer
Ari_Hoogenboom
Arild_Nyquist
Ari_Marmell
Arimasa_Osawa
Arinn_Dembo
Aritha_Van_Herk
Arkady_Averchenko
A._R._Krishnashastry
Armand_Lunel
Armand_Salacrou
Armijn_Pane
Armistead_Maupin
Armstrong_Sperry
Arnaldur_Indriðason
Arnljot_Eggen
Arnold_Lobel
Arnold_M._Auerbach
Arnold_Perl
Arnolt_Bronnen
Arnon_Grunberg
Aroj_Ali_Matubbar
Arsen_Kotsoyev
Arseny_Tarkovsky
Artemis_Cooper
Arthur_Adamov
Arthur_A._Denny
Arthur_A._Ross
Arthur_Bernède
Arthur_Black_(humorist)
Arthur_Bourinot
Arthur_Bradford
Arthur_C._Clarke
Arthur_Cherep-Spiridovich
Arthur_Conan_Doyle
Arthur_Cushman_McGiffert
Arthur_Evans_(author)
Arthur_fforde
Arthur_Frommer
Arthur_Golden
Arthur_Hailey
Arthur_Herzog
Arthur_Hoerl
Arthur_Hugh_Clough
Arthur_J._Burks
Arthur_Koestler
Arthur_Laurents
Arthur_Law_(playwright)
Arthur_Leo_Zagat
Arthur_L._Jarrett
Arthur_Machen
Arthur_Mee
Arthur_Miller
Arthur_Mills_(MP)
Arthur_M._Jolly
Arthur_Morrison
Arthur_M._Schlesinger_Jr.
Arthur_Nortje
Arthur_Phillips
Arthur_Quiller-Couch
Arthur_Ransome
Arthur_Rimbaud
Arthur_Ripley
Arthur_Schnitzler
Arthur_Sellings
Arthur_Sherburne_Hardy
Arthur_Stringer_(writer)
Arthur_Stuart-Menteth_Hutchinson
Arthur_Talmage_Abernethy
Arthur_Upfield
Arthur_Waugh
Arthur_W._Saha
Arthur_Yap
Art_Linson
Art_Mac_Cumhaigh
Arto_Paasilinna
Artur_Adson
Artur_Azevedo
Arturo_Islas
Arturo_Jauretche
Arturo_Pérez-Reverte
Arturo_Uslar_Pietri
Arundhati_Roy
Arun_Kolatkar
Arvid_Hanssen
Ary_dos_Santos
Åsa_Larsson
A._Samad_Said
Asa_Nonami
A._S._Byatt
A._Scott_Berg
Asghar_Ali_Engineer
Ashapoorna_Devi
Ashfaq_Ahmed
Ashfaq_Hussain
Ashihei_Hino
Ashis_Nandy
Ashley_Bryan
Ashley_Pharoah
Ashok_Banker
Ashok_Chakradhar
Ashok_Vajpeyi
Ashutosh_Mukherjee
Ashwin_Sanghi
A._S._Kline
Aslaug_Vaa
Asma_Gull_Hasan
Asrul_Sani
Assia_Djebar
Astrid_Hjertenæs_Andersen
Astrid_Lindgren
Asukai_Gayū
Atanas_Dalchev
Atef_Bseiso
Athanasios_Psalidas
Athol_Fugard
Atis_Kronvalds
Atmaram_Ravaji_Deshpande
Atrpet
Atsuko_Asano_(writer)
Attia_Hosain
Attilâ_İlhan
Attila_József
Attoor_Ravi_Varma
Atul_Chandra_Hazarika
Atulprasad_Sen
Audre_Lorde
Audrey_Niffenegger
Audrey_Wurdemann
August_Coppola
August_Derleth
August_Dillmann
Auguste_Le_Breton
Augusten_Burroughs
Auguste_Poulet-Malassis
Augustin_Barruel
August_Kleinzahler
Augusto_Boal
Augusto_dos_Anjos
Augusto_Monterroso
Augusto_Roa_Bastos
August_Strindberg
Augustus_Baldwin_Longstreet
Augustus_Jessopp
Augustus_Le_Plongeon
August_von_Kotzebue
August_von_Platen-Hallermünde
Aukai_Collins
Aurora_Levins_Morales
Ausiàs_March
Austin_Clarke_(novelist)
Austin_Gary
Austin_Hall_(writer)
Austin_Tappan_Wright
Avetik_Isahakyan
Avi_(author)
Avni_Rustemi
Avraham_Shlonsky
Avram_Davidson
Avram_Steuerman-Rodion
Ayako_Sono
A._Y._Campbell
Ayelet_Waldman
Ayi_Kwei_Armah
Ayn_Rand
Azadeh_Moaveni
Azar_Nafisi
Babaloo_Mandel
Babette_Deutsch
Bahinabai_Chaudhari
Bai_Juyi
Bai_T._Moore
Bajo_Topulli
Baku_Yumemakura
Balakrishna_Bhagwant_Borkar
Balakumaran
Balamani_Amma
Balantrapu_Rajanikanta_Rao
Balaram_Bose
Balázs_Orbán
Baldassare_Castiglione
Balijepalli_Lakshmikantham
Bali_Rai
Baltasar_Gracián
Baltasar_Porcel
Balys_Sruoga
Banana_Yoshimoto
Bani_Basu
Banine
Bankim_Chandra_Chattopadhyay
Bano_Qudsia
Bapsi_Sidhwa
Barbara_Anderson_(writer)
Barbara_Baynton
Barbara_Branden
Barbara_Bray
Barbara_Brennan
Barbara_Cartland
Barbara_Cooney
Barbara_Delinsky
Barbara_Ehrenreich
Barbara_Erskine
Barbara_Gowdy
Barbara_Guest
Barbara_Hambly
Barbara_Jane_Reyes
Barbara_Kingsolver
Barbara_McMahon
Barbara_Mertz
Barbara_Park
Barbara_Paul
Barbara_Robinson_(author)
Barbara_Wood
Barbara_W._Tuchman
Barbro_Lindgren
Barker_Fairley
Barney_Simon
Barrett_Tillman
Barrington_J._Bayley
Barry_Cole
Barry_Crump
Barry_Eisler
Barry_Gifford
Barry_Hannah
Barry_Hughart
Barry_Kernfeld
Barry_Levy
Barry_Lyga
Barry_MacSweeney
Barry_McCrea
Barry_Morrow
Barry_Norman
Barry_O'Brien
Barry_Pain
Barry_Pilton
Barry_Took
Barry_Unsworth
Barthold_Fles
Bart_Kosko
Bashir_Badr
Basil_Bunting
Basil_Copper
Basil_Davidson
Basil_Dickey
Basílio_da_Gama
Basudeb_Dasgupta
Bat_Ye'or
Bayard_Taylor
Beatrice_Harraden
Beatrice_Hastings
Beatrix_Potter
Beb_Vuyk
Becca_Fitzpatrick
Bella_Akhmadulina
Belle_de_Jour_(writer)
Bell_hooks
Ben_Aaronovitch
Ben_Ames_Williams
Ben_Bova
Benedict_Nightingale
Ben_Fong-Torres
Ben_Hammersley
Benito_Pérez_Galdós
Benjamin_Alire_Sáenz
Benjamin_Arthur_Quarles
Benjamin_Barber
Benjamin_Brierley
Benjamín_Carrión
Benjamin_Constant
Benjamin_Fondane
Benjamin_Percy
Benjamin_Tucker
Benjamin_Walker_(author)
Benjamin_Yeoh
Benjamin_Zephaniah
Ben_Jonson
Ben_Lerner
Ben_Macintyre
Ben_Marcus
Bennet_Langton
Bennett_Cerf
Bennett_Cohen
Benoît_Duteurtre
Ben_Okri
Ben_Peek
Ben_Schott
Ben_Sherwood
Bentley_Little
Beppe_Fenoglio
Bergljot_Hobæk_Haff
Bernadette_Mayer
Bernard_André
Bernard_Cooper
Bernard_Cornwell
Bernard_Cronin
Bernard_C._Schoenfeld
Bernard_DeVoto
Bernard_Farrell
Bernard_Friedman
Bernard_Gordon_(writer)
Bernardino_Zapponi
Bernard_Knight
Bernard_Knox
Bernard_Le_Bovier_de_Fontenelle
Bernard_MacLaverty
Bernard_Malamud
Bernard_McConville
Bernard_McKenna_(writer)
Bernard_Newman_(author)
Bernard_Noël
Bernard_O'Donoghue
Bernardo_Guimarães
Bernard_Scudder
Bernard_Sendall
Bernard_Sobel
Bernard_Waber
Bernhard_Schlink
Bernhard_Severin_Ingemann
Bernice_Rubens
Bernice_Thurman_Hunter
Bernie_West
Bert_Archer
Berta_Ruck
Bertha_Harris
Bertolt_Brecht
Berton_Roueché
Bertram_Millhauser
Bertrice_Small
Bertus_Aafjes
Beryl_Bainbridge
Beryl_Markham
Besiki
Bess_Meredyth
Beth_Gylys
Beth_Meacham
Betsy_Byars
Bette_Bao_Lord
Bette_Greene
Bettina_von_Arnim
Betty_Lambert
Betty_Neels
Betty_Smith
Beulah_Marie_Dix
Beverly_Barton
Beverly_Cleary
Beverly_Donofrio
Bev_Vincent
B._G._L._Swamy
Bhabananda_Deka
Bhai_Nand_Lal
Bhai_Vir_Singh
Bhalchandra_Nemade
Bhanubhakta_Acharya
Bharata_Muni
Bharatendu_Harishchandra
Bharathidasan
Bharati_Mukherjee
Bharat_Vyas
Bhattadeva
Bhikhari_Thakur
Bhisham_Sahni
Bhusana_Dvija
Biagio_Marin
Bibhutibhushan_Bandyopadhyay
Bibhutibhushan_Mukhopadhyay
Bidia_Dandaron
Bidisha
Bienvenido_Santos
Bi_Feiyu
Bihari_Lal
Bill_Adler
Bill_Baird_(activist)
Bill_Berkson
Bill_Brittain
Bill_Bryson
Bill_Craig_(writer)
Bill_Fawcett_(writer)
Bill_Gallo
Bill_Gunn_(writer)
Bill_Hybels
Bill_MacIlwraith
Bill_McKibben
Bill_Morrison_(comics)
Bill_Naughton
Bill_Oakley
Bill_Odenkirk
Bill_O'Neal
Bill_Persky
Bill_Phillips_(author)
Bill_Pronzini
Bill_Ransom
Bill_Scheft
Bill_Strutton
Bill_Thompson_(technology_writer)
Billy_Collins
Bimal_Kar
Binod_Bihari_Verma
Binyavanga_Wainaina
Birendra_Kumar_Bhattacharya
Birgitta_Trotzig
Birgit_Zotz
Bjørg_Vik
Bjørn_Erik_Thon
Bjørn_Lomborg
Bjørnstjerne_Bjørnson
Black_Elk
Blair_Mastbaum
Blaise_Cendrars
Blake_Bailey
Blake_Nelson
Blayne_Weaver
Bliss_Carman
Bloeme_Evers-Emden
Blue_Balliett
B._M._Srikantaiah
Bobby_E._Lüthge
Bobby_Farrelly
Bob_Dolman
Bob_Forward
Bob_Marley_(comedian)
Bob_Mayer
Bob_Mosher
Bob_Nelson_(screenwriter)
Bob_Shacochis
Bob_Shaw
Bob_Weiskopf
Bochō_Yamamura
Bodie_and_Brock_Thoene
Bohdan_Ihor_Antonych
Bohumil_Hrabal
Bok_Geo-il
Bokusui_Wakayama
Bola_Agbaje
Bolesław_Leśmian
Bolesław_Prus
Bonnie_Burnard
Bonnie_Burton
Bonnie_Greer
Booth_Tarkington
Bora_Dağtekin
Borden_Chase
Boris_Akunin
Boris_Brott
Boris_Dežulović
Borislav_Pekić
Boris_Lavrenyov
Boris_Pahor
Boris_Pasternak
Boris_Vian
Boris_Zakhoder
Boris_Zaytsev_(writer)
Boro_Drašković
Boualem_Sansal
Boubacar_Boris_Diop
Boudewijn_Büch
Bo_Yang
Božena_Němcová
BpNichol
Brad_Falchuk
Brad_Ferguson
Bradford_Morrow
Brad_Gooch
Brad_Hall
Bradley_Bell
Bradley_King
Brad_Linaweaver
Brad_Meltzer
Brad_Steiger
Brad_Thor
Brad_Wright
Braj_Kachru
Bram_Stoker
Brander_Matthews
Brandon_Mendelson
Brandon_Mull
Brandon_Sanderson
Branka_Jurca
Branko_Ćopić
