A._A._Attanasio
Ace_Atkins
Acharya_Chatursen_Shastri
Acharya_Kuber_Nath_Rai
Acharya_Ramlochan_Saran
Acharya_Sarangdhar
Acharya_Shivpujan_Sahay
Achille_Essebac
Achy_Obejas
Aclan_Bates
Aco_Šopov
Ada_Aharoni
Ada_Cambridge
Ada_Ellen_Bayly
Ada_Jack_Carver_Snell
Ada_Jafri
Adalberto_Ortiz
Adalbert_Stifter
Adalet_Ağaoğlu
Adam_Adler
Adam_Aitken
Adamantios_Lemos
Adam_Arkin
Adam_Asnyk
Adam_Bełcikowski
Adam_Bloom
Adam_Browne
Adam_Cadre
Adam_Christopher
Adam_Deacon
Adam_Garfinkle
Adam_Georgiev
Adam_Gollner
Adam_Gopnik
Adam_Grant
Adam_Green_(filmmaker)
Adam_Gussow
Adam_Hochschild
Adam_Horowitz
Adam_Huss
Adam_James_Dalton
Adam_Johnson_(writer)
Adam_Klein_(writer)
Adam_Langer
Adam_Maxwell
Adam_McCune_(novelist)
Adam_Mickiewicz
Adam_Nevill
Adam_Niswander
Adam_Oehlenschläger
Adam_of_Eynsham
Adam_Reed
Adam_Resnick
Adam_Richard
Adam_Roberts_(British_writer)
Adam_Smethurst
Adam_Thorpe
Adam_Wawrosz
Adaobi_Tricia_Nwaubani
Adarsh_Rathore
Addie_L._Ballou
Addison_Wiggin
Adebayo_Bolaji
Adebayo_Faleti
Adeel_Hashmi
Adela_Florence_Nicolson
Adelaide_Anne_Procter
Adelaide_Crapsey
Adélaïde_Dufrénoy
Adela_Zamudio
Adelbert_von_Chamisso
Adele_Brandeis
Adèle_d'Osmond
Adele_Givens
Adèle_Toussaint-Samson
Adeline_Knapp
Adeline_Sergeant
Adelino_Fontoura
Adem_Demaçi
Aderemi_Adegbite
A._D._Hope
Adib_Boroumand
Adi_Da
Adil_Mansuri
Adisa_Andwele
Aditi_Phadnis
Adivi_Sesh
A._D._Miles
Adnan_Adıvar
Adnan_Al-Sayegh
Adnan_Şenses
Adnen_Helali
Adolf_Fierla
Adolf_Ivar_Arwidsson
Adolf_Muschg
Adolfo_Bioy_Casares
Adolfo_Caminha
Adolfo_Costa_du_Rels
Adolphe_Chenevière
Adolph_L._Reed,_Jr.
Adriaen_Verwer
Adriana_Lisboa
Adriana_Trigiani
Adrian_Caesar
Adrian_Chiles
Adrian_Cole_(writer)
Adrian_Conan_Doyle
Adrian_McKinty
Adrian_Mole
Adrian_Păunescu
Adrian_Truss
Adrienne_Barbeau
Adrienne_Monson
Adrienne_Rich
Adrien_Stoutenburg
Adunis
A._E._Hotchner
A._E._Housman
Aesop_Rock
A._E._Stallings
A._E._van_Vogt
Afdhere_Jama
Affion_Crockett
Afonso_Cláudio_de_Freitas_Rosa
Afonso_Schmidt
Afshin_Ellian
Aftab_Iqbal_Shamim
Afua_Cooper
Agamemnon_Avgerinos
Agata_Tuszyńska
Agatha_Christie
Agha_Bismil
Agha_Ibrahim_Akram
Aghajani_Kashmeri
Agha_Shorish_Kashmiri
Aglar_Baba
Agnes_Deans_Cameron
Agnes_Giberne
Agnes_Jekyll
Agnes_Maclehose
Agnes_Nixon
Agnes_Sligh_Turnbull
Agneta_Horn
Agostinho_da_Silva
A._G._Porta
Agrippa_d'Aubigné
Agustin_Cueva
A.G._Visser
Aharon_Appelfeld
Ahlam_Mosteghanemi
Ahmad_Akbarpour
Ahmad_Ali_El_Zein
Ahmad_A'zam
Ahmad_Bashir
Ahmad_Faraz
Ahmad_Faris_Shidyaq
Ahmad_Fuadi
Ahmad_Javad
Ahmad_Kamyabi_Mask
Ahmad_Khani
Ahmad_Nadeem_Qasmi
Ahmad_Rida
Ahmad_Shamloo
Ahmadun_Yosi_Herfanda
Ahmed_Alaidy
Ahmed_Al-Gubbanchi
Ahmed_Aref_El-Zein
Ahmed_Deedat
Ahmed_El_Esseily
Ahmed_Fouad_Negm
Ahmed_Ghulamali_Chagla
Ahmed_Ismail_Samatar
Ahmed_Khaled_Tawfik
Ahmed_Khan_(choreographer)
Ahmed_Matar
Ahmed_Mulay_Ali_Hamadi
Ahmed_Rami_(poet)
Ahmed_Rami_(writer)
Ahmed_Shawqi
Ahmed_Sofa
Ahmed_Zaki_Abu_Shadi
Ahmet_Abakay
Ahmet_Ağaoğlu
Ahmet_Emin_Atasoy
Ahmet_Emin_Yalman
Ahmet_Hamdi_Tanpınar
Ahmet_Kaya
Ahmet_Muhip_Dıranas
Ahmet_Selçuk_İlkan
Ahmet_Ümit
Ahmet_Zappa
Ahren_Warner
Ahsan_Habib
Aída_Cartagena_Portalatín
Aida_González
Aidan_Baker
Aidan_Higgins
Aida_Rodriguez
Aiden_Shaw
Ailbhe_Ní_Ghearbhuigh
Aileen_Fisher
Aimee_Nezhukumatathil
Ai_(poet)
Ai_Qing
Aisha_Tyler
Aisling_Bea
Aja_Monet
Ajay-Atul
A._J._B._Johnston
A._J._Cronin
A.J._Healy
A._J._Quinnell
Akaki_Tsereteli
Aka_Morchiladze
Akashaditya_Lama
Akbar_Agha
Akhlaq_Mohammed_Khan
Akhtar_Raza_Saleemi
Akhtar_Sheerani
Akhteruzzaman_Elias
Akhudiat
Akiane_Kramarik
Akif_Pirinçci
Akiko_Yosano
Akimitsu_Takagi
Akio_Mori
Akira_Kuroda
Akira_Toriyama
Akiva_Goldsman
Akkineni_Kutumba_Rao
Akkitham_Achuthan_Namboothiri
Akram_Fahimian
Akshay_Chandra_Sharma
Alaa_Al_Aswany
Alafair_Burke
Alai_(author)
Alain_Bergeron
Alain_de_Botton
Alain_Decaux
Alain_Dorémieux
Alain_Elkann
Alain-Fournier
Alain_Jouffroy
Alain_Lefebvre
Alain_LeRoy_Locke
Alain_Payet
Alain-René_Lesage
Alain_Robbe-Grillet
Alain_Tasso
Al_Alvarez
Alam_Lohar
Alana_Lowes
Alan_Ansen
Alan_Baxter_(author)
Alan_Bissett
Alan_Bradley_(writer)
Alan_Burnett
Alan_Burridge_(writer)
Alan_Cheuse
Alan_Coleman
Alan_Colmes
Alan_Coren
Alan_Cowell
Alan_Cumming
Alan_Dean_Foster
Alan_E._Nourse
Alan_Fenton
Alan_Garner
Alan_Handley
Alan_Hollinghurst
Alan_Jefferies
Alan_J._Levi
Alan_J._Porter
Alan_King_(comedian)
Alan_Kirschenbaum
Alan_Landsburg
Alan_Lawrence_Sitomer
Alan_Mak
Alan_M._Clark
Alan_Melville_(writer)
Alan_Monaghan
Alan_Pauls
Alan_Safier
Alan_Schechter_(film_producer)
Alan_Sepinwall
Alan_Sharp
Alan_Sillitoe
Alan_S._Tofighi
Alan_Titchmarsh
Alan_Wearne
Alan_White_(novelist)
Alan_Williams_(novelist)
Alan_Woods_(political_theorist)
Alasdair_Gray
Alastair_McIntosh
Alastair_Reid_(director)
Alastair_Reynolds
Alaviyya_Babayeva
Alaya_Dawn_Johnson
Albert_Alberts
Albert_Ayguesparse
Albert_B._Reagan
Albert_Brooks
Albert_Cossery
Albert_Daniels
Albert_Dieudonné
Albert_Flynn_DeSilver
Albert_Giraud
Albert_Goldstein
Albert_Halper
Albert_Henry_Ross
Alberthiene_Endah
Albert_Hodges_Morehead
Albert_Huffstickler
Albert_Jack
Albert_Kivikas
Albert_Londres
Albert_Mockel
Alberto_Arbasino
Alberto_Arvelo_Torrealba
Alberto_Barrera_Tyszka
Alberto_Cavallari
Alberto_Coto_García
Alberto_de_Oliveira
Alberto_Dines
Alberto_Estrella
Alberto_Fuguet
Alberto_González_(humorist)
Alberto_Granado
Alberto_Guzik
Alberto_Meschi
Alberto_Moravia
Alberto_Valdivia_Baselli
Alberto_Vázquez-Figueroa
Albert_Patin_de_La_Fizelière
Albert_Payson_Terhune
Albert_Robida
Albert_Rowe
Albert_Russo
Albert_Sánchez_Piñol
Albert_Tam
Albert_Vogel,_Sr.
Albin_Siekierski
Albrecht_Behmel
Albrecht_Rodenbach
Al_Burt
Alden_Marin
Alden_Nowlan
Alden_R._Hatch
Al_Dimalanta
Aldo_Busi
Aldo_Leopold
Aldo_Palazzeschi
Aldous_Huxley
Alec_Lazenby
Alec_Mapa
Aleister_Crowley
Alejandrina_Benítez_de_Gautier
Alejandro_Amenábar
Alejandro_Carrión
Alejandro_Dolina
Alejandro_G._Abadilla
Alejandro_Jodorowsky
Alejandro_Rozitchner
Alejandro_Tapia_y_Rivera
Alejandro_Zambra
Aleko_Konstantinov
Aleksandar_Đuričić
Aleksandar_Hemon
Aleksandar_Stamatović
Aleksander_Chodźko
Aleksandër_Stavre_Drenova
Aleksandras_Dičpetris
Aleksandr_Kuprin
Aleksandrs_Čaks
Aleksandr_Solzhenitsyn
Aleksandr_Tvardovsky
Aleksandr_Viktorovich_Fyodorov
Aleksa_Šantić
Aleksey_Nikolayevich_Tolstoy
Aleksey_Pisemsky
Aleksey_Pleshcheyev
Alenka_Goljevšček
Alenka_Rebula_Tuta
Alen_Pol_Kobryn
Aleš_Berger
Aleš_Čar
Aleš_Debeljak
Ales_Prudnikau
Alessandra_Farkas
Alessandro_Manzoni
Alessandro_Piperno
Aleš_Šteger
Alethea_Kontis
Alex_Albrecht
Alexander_Alexandrovich_Fadeyev
Alexander_Anderson_(poet)
Alexander_Barclay
Alexander_Bard
Alexander_Baron
Alexander_Belyayev
Alexander_Berkman
Alexander_Bogdanov
Alexander_Cary,_Master_of_Falkland
Alexander_Chalmers
Alexander_Chee
Alexander_C._Irvine
Alexander_Crawford_Lamb
Alexander_Dukhnovich
Alexander_Esenin-Volpin
Alexander_Fiske-Harrison
Alexander_Frater
Alexander_Goldstein_(writer)
Alexander_Gordon_Smith
Alexander_Grin
Alexander_Harris_(writer)
Alexander_Jablokov
Alexander_John_Arbuthnot
Alexander_Karasyov
Alexander_Kazantsev
Alexander_Kielland
Alexander_Laurence
Alexander_Lernet-Holenia
Alexander_(magician)
Alexander_Mazin
Alexander_M._Phillips
Alexander_Penn
Alexander_Pope
Alexander_Posey
Alexander_Pushkin
Alexander_Radishchev
Alexander_Robertson_MacEwen
Alexander_Roda_Roda
Alexander_Ross_(poet)
Alexander_Ross_(writer)
Alexander_Taylor_Innes
Alexander_Veltman
Alexander_Vertinsky
Alexander_Voeykov
Alexander_Wilson_Drake
Alexander_Zhitinsky
Alexandra_Barreto
Alexandra_Bastedo
Alexandra_Ivy
Alexandra_Levit
Alexandra_Pelosi
Alexandra_Sellers
Alexandra_Sviridova
Alexandre_Dechet
Alexandre_Dumas
Alexandre_Dumas,_fils
Alexandre_Havard
Alexandre_Herculano
Alexandre_Mercereau
Alexandros_Rizos_Rangavis
Alexandru_Bogdan-Pitești
Alexandru_Hrisoverghi
Alexandru_Macedonski
Alexandru_Robot
Alexandru_Toma
Alex_Bledsoe
Alex_Borstein
Alex_Boulanger
Alex_De_Rakoff
Alexei_Khvostenko
Alexei_Maxim_Russell
Alexei_Perry
Alexei_Rudeanu
Alexey_Lushnikov
Alexey_Novikov-Priboy
Alex_Faickney_Osborn
Alex_Geana
Alex_Goyette
Alex_Grant_(poet)
Alex_Haley
Alex_Herschlag
Alex_Holdridge
Alex_Horne
Alexios_Schandermani
Alexis_Conran
Alexis_Jenni
Alexis_Krasilovsky
Alexis_Lichine
Alexis_Moore
Alexis_Panselinos
Alexis_Wright
Alex_Karpovsky
Alex_Kurtzman
Alex_Lanipekun
Alex_Marcoux
Alex_Miller_(writer)
Alex_O'Loughlin
Alex_Pareene
Alex_Scarrow
Alex_Schemmer
Alex_Shearer
Alex_Turner_(director)
Alex_van_Warmerdam
Alf_Ahlberg
Alfonso_Calderón
Alfonso_Daniel_Rodríguez_Castelao
Alfonso_Gatto
Alfonso_Gumucio_Dagron
Alfonso_Rodríguez_(director)
Alfonso_Rumazo_González
Alfonso_Vallejo
Alfred_Austin
Alfred_Balk
Alfred_Bester
Alfred_Corn
Alfred_Döblin
Alfred_Elwes
Alfred_H._Bill
Alfred_Henry_Lewis
Alfred_Holt_Stone
Alfred_Horsley_Hinton
Alfred_Jarry
Alfred_L._Bush
Alfred_Le_Roux
Alfred_Lichtenstein_(writer)
Alfred,_Lord_Tennyson
Alfred_Mann_(musicologist)
Alfred_Noyes
Alfredo_Bryce
Alfredo_d'Escragnolle_Taunay,_Viscount_of_Taunay
Alfredo_Gangotena
Alfredo_Iriarte
Alfredo_Keil
Alfredo_Pareja_Diezcanseco
Alfredo_Seiferheld
Alfredo_Véa,_Jr.
Alfred_Richard_Orage
Alfred_Shaughnessy
Alfred_Wainwright
Alfred_Young_Man
Algernon_Blackwood
Algernon_Charles_Swinburne
Algis_Budrys
Al_Gregg
Ali_Abbas_Zafar
Aliagha_Vahid
Ali-Akbar_Sa'idi_Sirjani
Ali_Akbar_(writer)
Aliaksei_Karpiuk
Ali_al-Abdallah
Ali_al-Ahmed
Ali_Aliu
Ali_Al_Jallawi
Ali_Arshad_Mir
Ali_Ashraf_Darvishian
Ali_Asllani
Ali_bey_Huseynzade
Alice_Chetwynd_Ley
Alice_Dalgliesh
Alice_Day_Pratt
Alice_Dayrell_Caldeira_Brant
Alice_Dudeney
Alice_Dunbar_Nelson
Alice_French
Alice_Fulton
Alice_Gerstenberg
Alice_Goodman
Alice_Harriman
Alice_Hoffman
Alice_Inoue
Alice_Kuipers
Alice_Lowe
Alice_MacGowan
Alice_McDermott
Alice_Moran
Alice_Nahon
Alice_O'Fredericks
Alice_Priestley
Alice_Rohrwacher
Alice_Rollit_Coe
Alice_Sebold
Alice_Walker
Alicia_Menendez
Alicia_Yánez_Cossío
Alien_Huang
Alie_Ward
Ali_Jimale_Ahmed
Aliki_Theofilopoulous_Grafft
Ali_LeRoi
Ali_Liebegott
Ali_Mohammad_Afghani
Ali_Mojuz
Alina_Tugend
Ali_Nazem
Aline_Valangin
Ali_Podrimja
Ali_Rıza_Binboğa
Ali_Rizvi_(director)
Alisa_Ganieva
Alisa_Valdes
Alishetty_Prabhakar
Ali-Shir_Nava'i
Ali_Smith
Alison_Broinowski
Alison_Cork
Alison_Dolling
Alison_Goodman
Alison_Joseph
Alison_Lester
Alison_McGhee
Alison_Rosen
Alison_Schapker
Alissa_York
Alistair_Campbell_(poet)
Alistair_MacLeod
Alistair_Paterson
Alix_Bosco
Alix_Kates_Shulman
Alix_Liddell
Alix_Ohlin
Alix_Olson
Al-Khansa
Alla_Demidova
Allan_Cameron_(author)
Allan_Chappelow
Allan_Cole
Allan_Frewin_Jones
Allan_Gurganus
Allan_Hawco
Allan_Hyde
Allan_Kolski_Horwitz
Allan_Manings
Allan_Massie
Allan_Ramsay_(poet)
Allan_Sealy
Allan_Sherman
Allan_Steele
Allan_Woodrow_(author)
Allegra_Goodman
Allegra_Huston
Allen_Adler
Allen_Barnett_(writer)
Allen_Covert
Allen_Curnow
Allen_Drury
Allen_Funt
Allen_Ginsberg
Allen_Kurzweil
Allen_R._Morris
Allen_Steele
Allen_Tate
Allen_Willis
Allen_Young_(writer)
Allen_Zadoff
Alleppey_Ashraf
Allie_Bates
Allin_Kempthorne
Allison_Adler
Allison_Brennan
Allison_DuBois
Allison_Pataki
Allison_Smith_(actress)
Allison_Strong
Ally_Carter
Allyn_Rachel
Alma_Alexander
Alma_Denny
Al_Mahmud
Al_Mancini
Al-Maqrizi
Almeida_Garrett
Alois_Hotschnig
Alois_Jirásek
Alojz_Gradnik
Alojz_Ihan
Alojz_Rebula
Alok_Mehta
Alona_Frankel
Alonso_Duralde
Aloysius_Bertrand
Alpha_Rwirangira
Alphie_McCourt
Alphonse_Daudet
Alphonse_de_Lamartine
Alphonsus_de_Guimaraens
Al_Robles
A._L._Rowse
Al_Santos_(actor)
Al_Sarrantonio
Al_Schwartz_(writer)
Al_Siebert
Al-ssadiq_Al-raddi
Al_Stump
Altaf_Fatima
Alter_Esselin
Alter_Kacyzne
Al._T._Stamatiad
Aluísio_Azevedo
Aluri_Chakrapani
Alurista
Alvarenga_Peixoto
Álvares_de_Azevedo
Alvaro_Bermejo
Álvaro_Cunqueiro
Álvaro_de_Campos
Álvaro_Mutis
Alvin_Boyd_Kuhn
Alvin_Pang
Alvin_Toffler
Aly_Monroe
Alyson_Noël
Alyssa_Pierce
Amadeu_Vives_i_Roig
Amado_Nervo
Amal_Arafa
Amalia_Fuentes
Amalie_Skram
Amanda_Auchter
Amanda_Berenguer
Amanda_Brotchie
Amanda_Browning
Amanda_Filipacchi
Amanda_Lohrey
Amanda_McKittrick_Ros
Amanda_Winn-Lee
Amando_de_Ossorio
Aman_Sethi
Amar_Goswami
Amar_Mitra_(writer)
Amar_Sindhu
Amber_Benson
Amber_Dawn
Ambika_Charan_Choudhury
Ambrose_Bierce
Ambrose_Evans-Pritchard
Amedeo_Benedetti_(writer)
Ameer_Idreis
Amelia_Atwater-Rhodes
Amelia_Bullmore
Amelia_Ellis
Amelia_Reynolds_Long
Amelia_Rosselli
Amélie_Nothomb
A._Merritt
Ami_Canaan_Mann
Amina_Shah
Amin_Maalouf
Amir-Abbas_Fakhravar
Amir_Blumenfeld
Amir_Hamzah
Amiri_Baraka
Amir_Khusrow
Amir_Meenai
Amish_Tripathi
Amitava_Kumar
Amitav_Ghosh
Amit_Khanna
Amit_Sood
Amjad_Hyderabadi
Amjad_Islam_Amjad
Amjad_Jaimoukha
Amjad_Parvez
Amma_Asante
Amol_Redij
Amos_Bar
Amos_Bronson_Alcott
Amos_Oz
Amos_Poe
Amrita_Pritam
Amrit_Gangar
A._M._Sipahoetar
Amulya_Barua
Amvrosii_Metlynsky
Amy_Bourret
Amy_Brenneman
Amy_Cripps_Vernon
Amy_Heckerling
Amy_Hempel
Amy_Hennig
Amy_Keating_Rogers
Amy_Lowell
Amy_N._Stewart
Amy_Poehler
Amy_Rivard
Amy_Seimetz
Amy_Serrano
Amy_Sewell
Amy_Sterling_Casil
Amy_Talkington
Amy_Tan
Amy_Vanderbilt
Amy_Waldman
Amy_Wallace
Amy_Witting
Amy_Yamada
Anabela_Basalo
Anabel_Bosch
Anabheri_Prabhakar_Rao
Ana_Castillo
Ana_Daniel
Anakana_Schofield
Ana_Maria_Machado
Ana_M._Briongos
Ananda_Chandra_Barua
Anandaram_Dhekial_Phukan
Anand_Neelakantan
Anand_Rajaram
Anand_Teltumbde
Anand_(writer)
Ananías_Maidana
Ananta_Charan_Sukla
Anant_Mahadevan
Anar_Rzayev
Ana_Siljak
Anastasia_M._Ashman
Ana_Tena
Anatol_E._Baconsky
Anatole_France
Anatol_Stern
Anatoly_Dneprov_(writer)
Anatoly_Gunitsky
Anatoly_Kasheida
Anatoly_Marienhof
Anatoly_Savenko
Anatoly_Serep
Ana_Voog
Anders_Fager
Anders_Odden
Ánde_Somby
Ande_Sri
Andon_Zako_Çajupi
Andra_Gavrilović
Andra_Medea
András_Fáy
Andrea_Bajani
Andrea_Cagan
André_Aciman
Andrea_Dworkin
Andrea_Grant
Andrea_Hairston
Andrea_Hollander_Budy
Andrea_James
Andrea_Jutson
Andrea_Kane
Andrea_Pason
Andrea_Seigel
Andreas_Eschbach
Andreas_Georgiou_Thomas
Andreas_Gryphius
Andreas_Hompland
Andreas_Mand
Andreas_Stenschke
Andreas_Viestad
Andrea_Wulf
Andrea_Zanzotto
André_Bjerke
André_Breton
André_Brink
André_Castelot
André_Cavens
André_Chénier
André_de_Leones
André_De_Shields
Andre_Dubus
Andre_Dubus_III
Andrée_Chedid
André_Erkau
André_Gide
Andre_Gregory
André_Henri_Constant_van_Hasselt
Andrei_Voznesensky
Andrei_Zarin
Andre_Jacquemetton
Andrej_E._Skubic
Andrej_Hieng
Andrej_Medved
Andrej_Rozman_–_Roza
Andrejs_Pumpurs
Andrejs_Upīts
Andre_Norton
André-Paul_Duchâteau
André_Pieyre_de_Mandiargues
André_Roy_(writer)
Andrés_Caicedo
Andrés_Chabrillón
André_Schiffrin
André_Schmitz
Andrés_Henestrosa
André_Simon_(wine)
Andres_Levin
Andreu_Mayayo_i_Artal
André_Vianco
Andre_Vincent
Andre_Vltchek
Andrew_Allan
Andrew_Aydin
Andrew_Bacevich
Andrew_Boorde
Andrew_Breitbart
Andrew_Briedis
Andrew_Brown_(writer)
Andrew_Burke_(poet)
Andrew_Chambliss
Andrew_Collins_(broadcaster)
Andrew_Cymek
Andrew_Davidson_(author)
Andrew_Davies_(writer)
Andrew_D._Chumbley
Andrew_Denton
André_Weinfeld
Andrew_Glaze
Andrew_Gonzalez
Andrew_Harwood_Mills
Andrew_Hill_Newman
Andrew_J_McKiernan
Andrew_J._West
Andrew_Kaufman
Andrew_Kennedy_Hutchison_Boyd
Andrew_Klavan
Andrew_Koenig
Andrew_Kreisberg
Andrew_Lam
Andrew_Lang
Andrew_Left
Andrew_Leman
Andrew_Levy
Andrew_Martin_(novelist)
Andrew_Marvell
Andrew_McCarthy
Andrew_Migliore
Andrew_Miller_(novelist)
Andrew_Montford
Andrew_Motion
Andrew_O'Hagan
Andrew_Ostrowski
Andrew_Plotkin
Andrew_Revkin
Andrew_R._Heinze
Andrew_Robson
Andrew_Schwab
Andrew_Shonfield
Andrew_Silver_(producer)
Andrew_Sullivan
Andrew_Thatcher
Andrew_Tink
Andrew_Weiner
Andrew_Williams_(novelist)
Andrew_W._Marlowe
Andrew_Younghusband
Andrew_Young_(poet)
Andrey_Aldan-Semenov
Andrey_Dashkov
Andrey_Dikiy
Andrey_Makarevich
Andrey_Shary
Andrievs_Niedra
Andrius_Tapinas
Andrzej_Kijowski
Andrzej_Sapkowski
Andrzej_Stasiuk
Andrzej_Szczypiorski
Andrzej_Tadeusz_Kijowski
Andrzej_Ziemiański
Andy_Bobrow
Andy_Daly
Andy_Eddy
Andy_Fetscher
Andy_Gavin
Andy_Glazer
Andy_Gordon
Andy_Griffith
Andy_Heyward
Andy_Jones_(comedian)
Andy_Kindler
Andy_McDermott
Andy_Puddicombe
Andy_Razaf
Andy_Samberg
Andy_Wolk
Anees_Jung
Aneirin
Angela_Amato_Velez
Angela_Arney
Angela_Bianchini
Angela_Carter
Angela_Catterns
Angela_Clarke
Angela_E._Oh
Angela_Featherstone
Angela_Knight_(author)
Ángela_Labordeta
Angela_Lansbury
Angela_Litschev
Angela_Pulvirenti
Angela_Webber
Ángeles_Caso
Ángel_Faretta
Ángel_Felicísimo_Rojas
Angelico_Chavez
Angelina_Weld_Grimké
Angeline_Hango
Angeline_Malik
Ángel_Iturriaga_Barco
Angel_Leigh_McCoy
Angelo_Moore
Angelos_Sikelianos
Angelus_Silesius
Angie_Abdou
Angie_Le_Mar
Angus_Deayton
Angus_Donald
Angus_Konstam
Angus_MacLise
Angus_Oblong
Anhua_Gao
Ania_Dykczak
Aníbal_Cristobo
Anil_Acharya
Anil_Mehta
Anil_Menon
Anisul_Hoque
Anita_Augspurg
Anita_Berber
Anita_Bharti
Anita_Brookner
Anita_Colby
Anita_Desai
Anita_Nair
Anita_Pratap
Anita_Ramos_Camba
Anita_Shreve
Anjan_Choudhury
Anja_Štefan_(writer)
Anjum_Hasan
Anker_Rogstad
Ankita_Makwana
A._N._Krishna_Rao
Ankur_Betageri
A._N._Murthy_Rao
Anna_Akhmatova
Anna_Anthropy
Anna_Bagriana
Anna_Balsamo
Annabel_Giles
Annabel_Miguelena
Anna_Chapin_Ray
Anna_Dale
Anna_de_Noailles
Anna_Eliza_Bray
Anna_Funder
Anna_Gavalda
Anna_Gerasimova
Anna_Gmeyner
Anna_Godbersen
Ann_Aguirre
Anna_Hempstead_Branch
Annalise_Hartman
Annamacharya
Anna_Margolin
Anna_Maria_Hall
Annamária_Kinde
Anna_Maria_Lenngren
Anna_Maria_Villani_Scicolone
Annamarie_Jagose
Anna_Maxted
Anna_McPartlin
Anna_M._Louw
Anna_Perera
Anna_Politkovskaya
Anna_Quindlen
Anna_Richardson
Anna_Sewell
Anna_Sheehan
Anna_Wheeler_(author)
Ann_Bannon
Ann_Bauer
Ann_Beattie
Ann_Biderman
Ann_C._Crispin
Ann_Chamberlin
Ann_Donahue
Anne_Baker
Anne_Bernays
Anne_Bishop
Anne_Brontë
Anne_Carlisle
Anne_Carson
Anne_Clark
Anne_de_Graaf
Anne_Desclos
Anne_Deveson
Anne_Douglas_Sedgwick
Anne_Enright
Anne_Eyre_Worboys
Anne_Fine
Anne_Fontaine
Anne_Fortier
Anne_Frasier
Anne_Fulwood
Anne_George_(writer)
Anne_Giardini
Anne_Hampson
Anne_Hocking
Anne_Holmberg
Anne_Holt
Anne_Hungerford
Annejet_van_der_Zijl
Anne_Kenney
Anne_Killigrew
Anne_Lamott
Anne_Laughlin
Annelie_Pompe
Ann_Elizabeth_Carson
Anne_Lynch_Botta
Anne_Mackenzie_(writer)
Anne_Mallory
Anne-Marie_Baiynd
Anne-Marie_Cazalis
Anne_Marie_Winston
Anne_Marriott
Anne_Mather
Anne_McAllister
Anne_McCaffrey
Anne_Parrish
Anne_Provoost
Anne_Ramsay
Anne_Rice
Anne_Rivers_Siddons
Anne_Robillard
Anne_Roiphe
Anne_Rundle
Anne_Ryan
Anne_Sexton
Anne_Strieber
Anne_Stuart
Annette_Broadrick
Annette_Curtis_Klause
Annette_Kellerman
Annette_Pehnt
Annette_von_Droste-Hülshoff
Anne_W._Armstrong
Anne_Weale
Anne_Weber
Anne_Wharton
Anne_Whateley
Anne_Wingate
Ann_Friedman
Ann_Hood
Ann_Hyland
Annie_Dalton
Annie_Dillard
Annie_Finch
Annie_Groovie
Annie_Hall_Cudlip
Annie_Jacobsen
Annie_Korzen
Annie_Lanzillotto
Annie_M._G._Schmidt
Annie_Proulx
Annie_R._Smith
Annie_Shepherd_Swan
Anni_Sinnemäki
Ann_Jones_(author)
Ann_Major
Ann-Marie_MacDonald
Ann_Maxwell
